VISIT_AREA_NM,X_COORD,Y_COORD,ADDR
도체비낭게스트하우스,126.2970836,33.22610168,제주특별자치도 서귀포시 안덕면 사계남로 64-11
성산아쿠아비치호텔,126.9119897,33.44835096,제주특별자치도 서귀포시 성산읍 일주동로 4258
dklee,126.5288045,33.51286521,제주특별자치도 제주시 동문로 20
해거름마을공원 인증센터,126.2064609,33.36981161,제주특별자치도 제주시 한경면 판포리 1608-4
가람돌솥밥,126.4312851,33.24964914,제주특별자치도 서귀포시 중문관광로 332
귤하르방,126.4868912,33.45406272,제주특별자치도 제주시 1100로 2997
용두암 인증센터,126.5110794,33.51524163,제주특별자치도 제주시 용담이동 493-6
함덕서우봉해변 인증센터,126.6724563,33.54415564,제주특별자치도 제주시 조천읍 조함해안로 585
송악산 인증센터,126.2894781,33.2066773,제주특별자치도 서귀포시 대정읍 상모리 157-2
돌카롱 중문점,126.4243026,33.2557237,제주특별자치도 서귀포시 중문로41번길 8
제주민속촌,126.8422973,33.32239595,제주특별자치도 서귀포시 표선면 민속해안로 631-34
유니호텔 앤 풀빌라,126.3734269,33.47941682,제주특별자치도 제주시 애월읍 애월해안로 656
상효원수목원,126.584635,33.30595838,제주특별자치도 서귀포시 산록남로 2847-37
선녀와나무꾼 테마공원,126.7037786,33.47879294,제주특별자치도 제주시 조천읍 선교로 267
송악산둘레길,126.2930752,33.19682324,제주특별자치도 서귀포시 대정읍 상모리
제주김만복김밥 서귀포점,126.5058286,33.23941863,제주특별자치도 서귀포시 월드컵로 117
제주순메밀막국수,126.3019163,33.29127942,제주특별자치도 서귀포시 안덕면 녹차분재로 60
카멜리아힐,126.3700095,33.28963443,제주특별자치도 서귀포시 안덕면 병악로 166
관음사,126.5581237,33.42374026,제주특별자치도 제주시 산록북로 660
소희네뚝배기식당,126.9189499,33.4698032,제주특별자치도 서귀포시 성산읍 오조리 369-1
오드씽,126.5268789,33.46201878,제주특별자치도 제주시 고다시길 25
사려니숲길 관광안내소,126.6847513,33.39496677,제주특별자치도 서귀포시 표선면 가시리 산 158
탑동수산시장,126.5245233,33.51576099,제주특별자치도 제주시 중앙로 28
제주사월,126.5144944,33.50660341,제주특별자치도 제주시 남성로 75
현애원&카페이스틀리,126.9084,33.45607516,제주특별자치도 서귀포시 성산읍 산성효자로114번길 131-1
돈하르방,126.565442,33.24756472,제주특별자치도 서귀포시 명동로 33
소로록,126.7716065,33.52838389,제주특별자치도 제주시 구좌읍 만장굴길 182
제주담스파빌,126.225302,33.38563902,제주특별자치도 제주시 한림읍 한림로 162
협재리브와일드바앤키친,126.2418044,33.39403915,제주특별자치도 제주시 한림읍 협재4길 7-8
소사오름,126.2296921,33.38832603,제주특별자치도 제주시 한림읍 금능길 61
노론존,126.4840889,33.4884379,제주특별자치도 제주시 도령로 50
숙성도 노형점,126.485028,33.48503198,제주특별자치도 제주시 원노형로 41
제주기역,126.242537,33.39755982,제주특별자치도 제주시 한림읍 협재1길 19-8
제주벨미협재점,126.2408695,33.39388648,제주특별자치도 제주시 한림읍 한림로 342
제갈양,126.224429,33.38603207,제주특별자치도 제주시 한림읍 한림로 155
금능상회,126.2267041,33.38932083,제주특별자치도 제주시 한림읍 금능5길 21
금능반지하,126.228632,33.39105666,제주특별자치도 제주시 한림읍 금능9길 30
제주멜즈,126.2461963,33.39900121,제주특별자치도 제주시 한림읍 협재1길 63
제주은갈치김밥,126.5017671,33.51521535,제주특별자치도 제주시 용마서길 30
착한스시,126.2415691,33.39242387,제주특별자치도 제주시 한림읍 협재2길 18
마농치킨 본점,126.5632753,33.24912957,제주특별자치도 서귀포시 중앙로48번길 14-1
외돌개 전망대,126.5455233,33.23984049,제주특별자치도 서귀포시 서홍동 794-11
제주월드컵경기장,126.5093811,33.24615163,제주특별자치도 서귀포시 월드컵로 33
하귤당,126.6160444,33.2663364,제주특별자치도 서귀포시 신효중앙로26번길 21
아길라호텔,126.2493954,33.39971933,제주특별자치도 제주시 한림읍 옹포2길 10
화순한가네식당,126.3365783,33.23921892,제주특별자치도 서귀포시 안덕면 화순해안로 109
안녕함덕,126.6737258,33.54097456,제주특별자치도 제주시 조천읍 함덕로 10
다이빙맛,126.6896805,33.27656182,제주특별자치도 서귀포시 남원읍 남원체육관로40번길 3
취향의섬 키친,126.6897913,33.27434769,제주특별자치도 서귀포시 남원읍 태위로398번길 7
떡하니,126.5343765,33.49097037,제주특별자치도 제주시 구남로 43
송당무끈모루,126.7715119,33.45663237,제주특별자치도 제주시 구좌읍 송당리 2793
순풍해장국 함덕본점,126.6739776,33.53986807,제주특별자치도 제주시 조천읍 신북로 604
옥화네포차,126.4904365,33.48490828,제주특별자치도 제주시 신대로18길 56
상상 함덕점,126.6622527,33.54323024,제주특별자치도 제주시 조천읍 신북로 487
술의식물원,126.7837526,33.47177428,제주특별자치도 제주시 구좌읍 중산간동로 2253
신설오름,126.5415615,33.50541905,제주특별자치도 제주시 고마로17길 2
싯디,126.6639821,33.54261104,제주특별자치도 제주시 조천읍 신북로 503-1
라바북스,126.6568211,33.27441974,제주특별자치도 서귀포시 남원읍 태위로 87
도두몰,126.4833912,33.5106123,제주특별자치도 제주시 서해안로 360
낭만화로구이,126.7241553,33.27959504,제주특별자치도 서귀포시 남원읍 태위로724번길 11
돈떵이,126.4907166,33.48410161,제주특별자치도 제주시 연동8길 19
산방식당 함덕점,126.6734775,33.54115603,제주특별자치도 제주시 조천읍 함덕로 14
선물고팡 함덕점,126.6630989,33.54381497,제주특별자치도 제주시 조천읍 신북로 491-9
갖장이의작업실,126.6960732,33.31261934,제주특별자치도 서귀포시 남원읍 한신로 29-2
스나쿠타카,126.4039748,33.48361382,제주특별자치도 제주시 애월읍 일주서로 7063
몰래물밥상,126.463692,33.5041724,제주특별자치도 제주시 도두항서길 65
마피스,126.6527623,33.55061417,제주특별자치도 제주시 조천읍 조함해안로 329-1
몰질식육식당,126.4802629,33.2353653,제주특별자치도 서귀포시 이어도로 598
부티크스테이스놉,126.3695856,33.2332776,제주특별자치도 서귀포시 예래해안로 17
달콤아재,126.9573601,33.51343302,제주특별자치도 제주시 우도면 우도해안길 810
대평흑돼지,126.3641086,33.2364054,제주특별자치도 서귀포시 안덕면 대평로 27-1
제주돔베고기집,126.4783513,33.48778096,제주특별자치도 제주시 월랑로4길 6
하하호호 우도본점,126.9484706,33.52082639,제주특별자치도 제주시 우도면 우도해안길 532
구좌농협하나로마트 우도점,126.9537253,33.50528303,제주특별자치도 제주시 우도면 우도로 143
훈데르트윈즈,126.9552356,33.49208951,제주특별자치도 제주시 우도면 우도해안길 32-2
비양도망대,126.969199,33.51540924,제주특별자치도 제주시 우도면 연평리
우도랑,126.9426853,33.507014,제주특별자치도 제주시 우도면 우도해안길 322
돌채,126.94902,33.50900481,제주특별자치도 제주시 우도면 우목길 60-3
훈데르트바서파크,126.9565072,33.49276256,제주특별자치도 제주시 우도면 우도해안길 32-12
하고수동해변,126.9576482,33.5141508,제주특별자치도 서귀포시 중문관광로 224
서빈백사,126.9444344,33.50170706,제주특별자치도 제주시 우도면 연평리
우도아름다운소풍,126.9494762,33.51487623,제주특별자치도 제주시 우도면 우도해안길 446
이금돈지,126.4953661,33.4860897,제주특별자치도 제주시 노연로 143
테디베어뮤지엄 제주점,126.4121631,33.25029595,제주특별자치도 서귀포시 중문관광로110번길 31
로빙화,126.7092525,33.27510341,제주특별자치도 서귀포시 남원읍 남태해안로 13
제주신라호텔,126.4080414,33.24743088,제주특별자치도 서귀포시 중문관광로72번길 75
제주코코몽에코파크,126.7058484,33.27455623,제주특별자치도 서귀포시 남원읍 태위로 536
제주신라호텔 풀사이드바,126.4080767,33.2471281,제주특별자치도 서귀포시 중문관광로72번길 75
제주신라호텔 수영장,126.40804,33.24747415,제주특별자치도 서귀포시 중문관광로72번길 75
제주오성식당,126.4146681,33.25569405,제주특별자치도 서귀포시 중문관광로 27
방주교회,126.3874393,33.30504898,제주특별자치도 서귀포시 안덕면 산록남로762번길 113
큰엉,126.7047753,33.27320124,제주특별자치도 서귀포시 남원읍 남원리
휴애리자연생활공원,126.6354098,33.30941046,제주특별자치도 서귀포시 남원읍 신례동로 256
스시마타네,126.3911411,33.44760687,제주특별자치도 제주시 애월읍 하소로 391-2
에코그린리조트,126.2914788,33.43528832,제주특별자치도 제주시 한림읍 귀덕6길 94
옥만이네,126.263335,33.41647865,제주특별자치도 제주시 한림읍 한림해안로 160
제주오리엔탈호텔,126.5197977,33.51758741,제주특별자치도 제주시 탑동로 47
골막식당,126.5384001,33.50247172,제주특별자치도 제주시 천수로 12
금성주유소,126.3007199,33.44417992,제주특별자치도 제주시 애월읍 일주서로 5940
채우다,126.5280142,33.51489259,제주특별자치도 제주시 중앙로7길 31
모래비,126.7962899,33.55544238,제주특별자치도 제주시 구좌읍 해맞이해안로 462
월정리카페거리,126.7964965,33.55552927,제주특별자치도 제주시 구좌읍 월정리 652-4
한아름정육마트,126.5182479,33.51134961,제주특별자치도 제주시 서문로6길 4-1
제주알프스렌터카,126.5065966,33.48961417,제주특별자치도 제주시 연미3길 4
제주4.3평화공원,126.6179268,33.45126835,제주특별자치도 제주시 명림로 430
금호제주리조트,126.7018417,33.27324563,제주특별자치도 서귀포시 남원읍 태위로 522-12
다미진횟집,126.844028,33.32510303,제주특별자치도 서귀포시 표선면 민속해안로 578-1
궷물오름,126.4059387,33.39695302,제주특별자치도 제주시 애월읍 유수암리 산 136-6
서머셋 제주신화월드,126.3172065,33.30280216,제주특별자치도 서귀포시 성산읍 성산등용로 112-7
제주시새우리 제주점,126.5207376,33.5146122,제주특별자치도 제주시 무근성7길 24
정물오름,126.3296255,33.33835789,제주특별자치도 제주시 한림읍 금악리 산 52-1
고내횟집,126.3376331,33.46686457,제주특별자치도 제주시 애월읍 고내로7길 46-1
수산봉,126.3845559,33.47301361,제주특별자치도 제주시 애월읍 수산리 산 1-1
도두봉,126.4683501,33.50798635,제주특별자치도 서귀포시 표선면 번영로 2486
카페글렌코,126.7332415,33.43367131,제주특별자치도 제주시 구좌읍 비자림로 1202
제주돈,126.5487171,33.4944603,제주특별자치도 제주시 연신로 83
서귀샌드,126.5586499,33.24666532,제주특별자치도 서귀포시 태평로 347
말고기연구소,126.5203074,33.51553467,제주특별자치도 제주시 북성로 43
용머리해안,126.3147366,33.23165676,제주특별자치도 서귀포시 색달중앙로252번길 124
제주한옥호텔 한라궁,126.5782457,33.24845993,제주특별자치도 서귀포시 정방연로 6
원앤온리,126.3191925,33.23922235,제주특별자치도 서귀포시 안덕면 산방로 141
한라산1100고지,126.4622197,33.35807817,제주특별자치도 서귀포시 색달동 산 1-2
미깡창고,126.4451277,33.46028057,제주특별자치도 제주시 애월읍 중산간서로 6710-1
중문대포주상절리대,126.4260174,33.23799399,제주특별자치도 서귀포시 이어도로 36-30
까망돼지 서귀포점,126.5775117,33.25513672,제주특별자치도 서귀포시 일주동로 8524
협재칼국수,126.2445062,33.39680908,제주특별자치도 제주시 한림읍 협재로 3
닭머르해안길 1코스,126.6161239,33.53716697,제주특별자치도 서귀포시 성산읍 일출로 284-12
그르니에,126.4882433,33.48973268,제주특별자치도 제주시 삼무로 14
바다어멍,126.5666551,33.24788632,제주특별자치도 서귀포시 명동로 45
돌염전,126.3765205,33.48341383,제주특별자치도 제주시 애월읍 구엄리
와토커피,126.2565385,33.22546206,제주특별자치도 서귀포시 대정읍 동일하모로 238
보배책방,126.3305214,33.43747339,제주특별자치도 제주시 애월읍 납읍로2길 15-1
방모루,126.755401,33.55652779,제주특별자치도 제주시 구좌읍 김녕로21길 7
과수원피스,126.2269572,33.38550328,제주특별자치도 제주시 한림읍 한림로 176-2
한라전복(본점),126.2451971,33.23048247,제주특별자치도 서귀포시 대정읍 대한로 33
수월봉지질트레일,126.1633315,33.29480821,제주특별자치도 제주시 한경면 고산리 3760
책방소리소문,126.2594877,33.33260401,제주특별자치도 제주시 한경면 저지동길 8-31
수르르,126.2270896,33.38924209,제주특별자치도 제주시 한림읍 금능5길 26
고래날다,126.7942554,33.55601964,제주특별자치도 제주시 구좌읍 월정3길 53-7
